,Unnamed: 0,content,cleaned_content,score,at,thumbsUpCount,sentiment_score,final_theme
1707,1707,"One of the best ToDo apps out there. Started using it as a personal reminder list but the more I learned about the app, the more conveniently it weaved itself into my life. Now it is an important part of my workflow.",one best todo apps started using personal reminder list learned app conveniently weaved life important part workflow,5,2020-10-25 14:02:39,5,0.4666666666666666,Efficiency
1708,1708,Exceptional tool to boost one's productivity. Thanks for this amazing app.,exceptional tool boost ones productivity thanks amazing app,5,2020-10-25 11:13:17,0,0.4888888888888889,Monetization Sentiment
1709,1709,"Been using this app for a couple of years and overall it's been solid. It's not only a life-saver but it also provides a clean minimalistic aesthetic and intuitive options throughout the ENTIRE app. High quality developments. Seems only natural to have bugs here and there, or else they'd never be able to improve the app's functionality and innovate as a result. Attentive helpful customer support team, devs, AND they provide guides,templates and very helpful tips on their site. Keep it going :)",using app couple years overall solid lifesaver also provides clean minimalistic aesthetic intuitive options throughout entire app high quality developments seems natural bugs else theyd never able improve apps functionality innovate result attentive helpful customer support team devs provide guidestemplates helpful tips site keep going,5,2020-10-25 02:25:05,40,0.0970833333333333,Monetization Sentiment
1710,1710,Love it!,love,5,2020-10-25 01:23:39,0,0.5,Low Signal
1711,1711,"2020 update: 4 years later I have upgraded to a premium version, especially after all the newly added features. I've tried many other list/reminder type apps and Todoist stays my favorite. 1st review in 2016: I'm still getting familiar with the app after a week but it seems to be very easy to use. Simple adding items, categorizing them. I'm using the free version.",update years later upgraded premium version especially newly added features ive tried many listreminder type apps todoist stays favorite st review im still getting familiar app week seems easy use simple adding items categorizing im using free version,5,2020-10-25 00:05:26,1,0.3101325757575757,Monetization Sentiment
1712,1712,Good stuff. Helped me realise what a stupid slacker i am. Brb gonna go jump off a cliff now,good stuff helped realise stupid slacker brb gonna go jump cliff,5,2020-10-24 20:37:23,0,-0.0499999999999999,Efficiency
1713,1713,Best app for to-dos. The highlight is Natural Language Processing.,best app todos highlight natural language processing,5,2020-10-24 15:49:31,0,0.55,Monetization Sentiment
1714,1714,Great!,great,5,2020-10-24 02:01:18,0,0.8,Low Signal
1715,1715,Changed my life,changed life,5,2020-10-24 00:13:25,0,0.0,Efficiency
1716,1716,Simple but flexible app for managing todo lists and notifications.,simple flexible app managing todo lists notifications,5,2020-10-23 21:01:03,0,0.0,User Archetypes & Workflows
1717,1717,"It does what I need when I need it and it provides me with in information I require to be more efficient. Plus it is linked to Alexa so it it easy to add tasks or even groceries to my lust. It's a win, win!",need need provides information require efficient plus linked alexa easy add tasks even groceries lust win win,5,2020-10-23 19:59:20,0,0.6777777777777777,Monetization Sentiment
1718,1718,Great app and it is way better than your regular reminder application. Gonna start using it for my daily life routine,great app way better regular reminder application gonna start using daily life routine,5,2020-10-23 19:32:24,0,0.325,Market Displacement
1719,1719,"It remembers my todos, so I can focus on executing those todos. Helps alot in achieving more.",remembers todos focus executing todos helps alot achieving,5,2020-10-23 18:03:22,0,0.0,Efficiency
1720,1720,Can you please available the mobile reminder service for free? It's very important for me but I am not able to buy it.,please available mobile reminder service free important able buy,5,2020-10-23 16:16:11,0,0.425,Monetization Sentiment
1721,1721,"Awesome app, helping me to boost my productivity everyday.",awesome app helping boost productivity everyday,5,2020-10-23 08:27:29,0,0.4,Monetization Sentiment
1722,1722,"Love it! Simple to use, and just the perfect amount of prompting",love simple use perfect amount prompting,5,2020-10-22 22:36:37,0,0.5,Monetization Sentiment
1723,1723,Best todo app,best todo app,5,2020-10-22 20:52:26,0,1.0,Low Signal
1724,1724,Superb.,superb,5,2020-10-22 19:14:51,0,1.0,Noise
1725,1725,"The bug's been fixed so i wanted to update the review! Todoist is a really great app; it's slick, it's easy to pick up & use, and it's been essential to me in my day to day life. The date and time input for tasks is super intuitive (ev 10 days/ev 1st & 16th of the mth etc) and I appreciate how easy it is to have tasks loop even with weird intervals. The free version has pretty much everything the average user needs, but I'm sure the features of the paid version will b well worth the price",bugs fixed wanted update review todoist really great app slick easy pick use essential day day life date time input tasks super intuitive ev daysev st th mth etc appreciate easy tasks loop even weird intervals free version pretty much everything average user needs im sure features paid version b well worth price,5,2020-10-22 12:58:53,40,0.2035714285714285,Monetization Sentiment
1726,1726,Amezing,amezing,5,2020-10-22 12:32:19,0,0.0,Noise
1727,1727,Extremely useful app!,extremely useful app,5,2020-10-22 09:46:09,0,0.3,Efficiency
1728,1728,Very useful. Thanks,useful thanks,5,2020-10-22 08:00:30,0,0.25,Efficiency
1729,1729,"Great app, I'd recommend to anyone that has problem solving, and anxiety issues. It helps me sleep to be able to make todo lists for the next day.",great app id recommend anyone problem solving anxiety issues helps sleep able make todo lists next day,5,2020-10-22 02:48:13,2,0.4333333333333333,Monetization Sentiment
1730,1730,Really helps me get stuff done and on time...,really helps get stuff done time,5,2020-10-22 01:48:51,0,0.2,Efficiency
1731,1731,Just became perfect. They listen to customers' feedback. Impressed how they improved all the shortcomings they had before.,became perfect listen customers feedback impressed improved shortcomings,5,2020-10-21 18:51:12,1,1.0,Monetization Sentiment
1732,1732,It is great app to plan your day. It is easy to use and fast.,great app plan day easy use fast,5,2020-10-21 18:24:22,0,0.4777777777777778,Retention Drivers
1733,1733,Very good,good,5,2020-10-21 05:49:08,0,0.7,Low Signal
1734,1734,Absolutely amazing app and seriously have nothing bad to say. I wish that we can get more perks as we use the app and its features more to encourage us to mange our time wisely,absolutely amazing app seriously nothing bad say wish get perks use app features encourage us mange time wisely,5,2020-10-21 02:36:59,0,0.0666666666666667,Feature Requests & Friction
1735,1735,Basic and nice. I can advice,basic nice advice,5,2020-10-21 01:23:48,0,0.3,Low Signal
1736,1736,Nice app,nice app,5,2020-10-19 23:47:24,0,0.6,Low Signal
1737,1737,I love the fact that I can create a list of items to do and check them off as I go right here in this app. The notifications are like my own personal secretary. It has helped me tremendously with productivity.,love fact create list items check go right app notifications like personal secretary helped tremendously productivity,5,2020-10-19 23:04:36,4,0.2797619047619047,Monetization Sentiment
1738,1738,L it is excellent marvelous amazing,l excellent marvelous amazing,5,2020-10-19 21:02:08,0,0.8666666666666667,Low Signal
1739,1739,Like,like,5,2020-10-19 10:19:18,0,0.0,Noise
1740,1740,Extremely easy to use with excellent visual cues.,extremely easy use excellent visual cues,5,2020-10-19 07:11:49,0,0.4777777777777778,Product Usability & Aesthetics
1741,1741,Extremely helpful. This app has helped me form new habits and become way more productive.,extremely helpful app helped form new habits become way productive,5,2020-10-19 06:52:47,0,0.0056818181818181,Monetization Sentiment
1742,1742,Love it! Easy project organization and to do list option. The widget for Andriod is AMAZING!,love easy project organization list option widget andriod amazing,5,2020-10-19 00:50:45,1,0.5111111111111112,Monetization Sentiment
1743,1743,👌✨,,5,2020-10-17 23:31:57,0,0.0,Noise
1744,1744,"Since last major update, rescheduling a task takes you to the day where it is scheduled, preventing you from quickly rescheduling all tasks on a given day. Productivity killer.",since last major update rescheduling task takes day scheduled preventing quickly rescheduling tasks given day productivity killer,5,2020-10-17 23:13:31,3,0.1319444444444444,Monetization Sentiment
1745,1745,This app is where I have outsources my brain. My entire life runs on this app and it's so smooth compared to many others. I love how seamless the experience feels between devices,app outsources brain entire life runs app smooth compared many others love seamless experience feels devices,5,2020-10-17 11:51:16,5,0.3,Market Displacement
1746,1746,"I have used the premium version of this task manager for several years. Cross-platform functionality is a must and it integrates well with several other programs (email, calendar, IFTTT). Great for those using GTD methodology. Try the free (limited) version, then upgrade for full capabilities.",used premium version task manager several years crossplatform functionality must integrates well several programs email calendar ifttt great using gtd methodology try free limited version upgrade full capabilities,5,2020-10-17 07:15:47,38,0.2464285714285714,Monetization Sentiment
1747,1747,It's a great app for the one's who don't want to waste their very single moments in this life. It's helpful in achieving goals and to increase productivity in your daily life. Thank you so much to #Doist. Keep moving forward ♥️,great app ones dont want waste single moments life helpful achieving goals increase productivity daily life thank much doist keep moving forward,5,2020-10-16 19:02:08,1,0.1457142857142857,Monetization Sentiment
1748,1748,The best of the best Plan youe entire life 💜💜💜,best best plan youe entire life,5,2020-10-16 17:46:40,0,0.6666666666666666,Efficiency
1749,1749,Great app to plan your day!,great app plan day,5,2020-10-16 11:24:47,0,0.8,Retention Drivers
1750,1750,"Very useful, I love it 🥰",useful love,5,2020-10-16 09:49:40,0,0.4,Efficiency
1751,1751,I am new to it but so far an excellent app,new far excellent app,5,2020-10-16 05:39:24,0,0.4121212121212121,Monetization Sentiment
1752,1752,This app is so amazingly done and so helpful. I can't begin to describe how much value this app has to me. This app make a huge difference in my life by allowing me to build habits and be consistent with them!!,app amazingly done helpful cant begin describe much value app app make huge difference life allowing build habits consistent,5,2020-10-16 01:28:35,1,0.3625,Monetization Sentiment
1753,1753,Helps me member and get so much done,helps member get much done,5,2020-10-16 00:14:48,0,0.2,Efficiency
1754,1754,"Todoist is simple, customisable, and helpful app to get things done. Must have app for Productivity.",todoist simple customisable helpful app get things done must app productivity,5,2020-10-15 21:47:08,0,0.0,Monetization Sentiment
1755,1755,"Definitely the best app out there for syncing honey-do lists, especially if your life is complicated.",definitely best app syncing honeydo lists especially life complicated,5,2020-10-15 18:34:26,0,0.1666666666666666,Efficiency
